# avg10RB: 0.870722      avg10RE: 1.000000     pct5: 476.000000		
# bytecnt, realBegin, caluAddAvgBegin, caluPct5Begin, realEnd, caluAddAvgEnd, caluPct5End
    167448,     71977,     72005,     72482,    167204,    167229,    166753
    167449,     71980,     72010,     72487,    167205,    167235,    166759
    167490,     72020,     72045,     72522,    167246,    167275,    166799
    167486,     72017,     72006,     72483,    167242,    167230,    166754
    167493,     72028,     72016,     72492,    167249,    167241,    166765
    167502,     72032,     72017,     72494,    167258,    167243,    166767
    167520,     72049,     72025,     72502,    167275,    167252,    166776
    167496,     72024,     71989,     72465,    167251,    167210,    166734
    167508,     72036,     72020,     72496,    167264,    167246,    166770
    167472,     72000,     71978,     72455,    167227,    167198,    166722
    167509,     72040,     72042,     72518,    167265,    167271,    166795
    167489,     72018,     71992,     72469,    167244,    167214,    166738
    167517,     72051,     72034,     72510,    167273,    167262,    166786
    167509,     72041,     72003,     72479,    167264,    167226,    166750
    167474,     72008,     71979,     72456,    167230,    167199,    166723
    167507,     72039,     72038,     72515,    167263,    167267,    166791
    167511,     72043,     72013,     72489,    167267,    167238,    166762
    167484,     72013,     71986,     72462,    167239,    167207,    166731
    167469,     71994,     71996,     72473,    167224,    167219,    166743
    167506,     72026,     72042,     72518,    167261,    167271,    166795
    167486,     72022,     71992,     72469,    167241,    167214,    166738
    167488,     72014,     72011,     72488,    167243,    167236,    166760
    167479,     72007,     72002,     72478,    167235,    167225,    166749
    167488,     72018,     72017,     72494,    167243,    167243,    166767
    167476,     72013,     71999,     72476,    167232,    167222,    166746
    167509,     72034,     72038,     72515,    167265,    167267,    166791
    167526,     72060,     72024,     72501,    167282,    167251,    166775
    167542,     72073,     72023,     72500,    167298,    167250,    166774
    167519,     72053,     71989,     72466,    167275,    167211,    166735
    167480,     72015,     71976,     72452,    167236,    167195,    166719
    167531,     72060,     72054,     72530,    167286,    167285,    166809
    167505,     72041,     71987,     72463,    167261,    167208,    166732
    167513,     72043,     72016,     72493,    167269,    167242,    166766
    167524,     72061,     72019,     72496,    167280,    167245,    166769
    167488,     72016,     71978,     72455,    167244,    167198,    166722
    167528,     72065,     72044,     72521,    167283,    167274,    166798
    167478,     72009,     71966,     72442,    167234,    167184,    166708
    167477,     72008,     72009,     72485,    167233,    167233,    166757
    167454,     71991,     71989,     72466,    167210,    167211,    166735
    167484,     72012,     72036,     72512,    167240,    167264,    166788
    167460,     71988,     71989,     72465,    167215,    167210,    166734
    167513,     72036,     72056,     72532,    167269,    167287,    166811
    167511,     72041,     72008,     72484,    167266,    167232,    166756
    167465,     72000,     71969,     72446,    167221,    167188,    166712
    167504,     72041,     72043,     72520,    167260,    167273,    166797
    167482,     72015,     71990,     72467,    167237,    167212,    166736
    167471,     72008,     72000,     72476,    167227,    167223,    166747
    167460,     71991,     72000,     72476,    167216,    167223,    166747
    167493,     72025,     72038,     72515,    167248,    167267,    166791
    167495,     72030,     72011,     72488,    167250,    167236,    166760
    167461,     71996,     71980,     72456,    167216,    167200,    166724
    167503,     72036,     72046,     72523,    167259,    167276,    166800
    167463,     71990,     71975,     72451,    167219,    167194,    166718
    167479,     72011,     72023,     72500,    167234,    167250,    166774
    167475,     72010,     72006,     72483,    167230,    167230,    166754
    167451,     71988,     71989,     72465,    167207,    167210,    166734
    167458,     71992,     72016,     72492,    167214,    167241,    166765
    167494,     72031,     72041,     72517,    167250,    167270,    166794
    167456,     71990,     71976,     72453,    167212,    167196,    166720
    167467,     72003,     72019,     72496,    167223,    167245,    166769
    167485,     72022,     72025,     72502,    167241,    167252,    166776
    167479,     72011,     72004,     72481,    167235,    167228,    166752
    167499,     72033,     72027,     72503,    167254,    167254,    166778
    167545,     72073,     72050,     72526,    167300,    167280,    166804
    167495,     72032,     71966,     72442,    167250,    167184,    166708
    167482,     72016,     71998,     72475,    167238,    167221,    166745
    167520,     72049,     72043,     72519,    167275,    167272,    166796
    167500,     72028,     71992,     72469,    167256,    167214,    166738
    167485,     72024,     71996,     72473,    167241,    167219,    166743
    167481,     72006,     72006,     72483,    167237,    167230,    166754
    167466,     71998,     71996,     72473,    167221,    167219,    166743
    167454,     71985,     71999,     72476,    167210,    167222,    166746
    167448,     71979,     72004,     72481,    167204,    167228,    166752
    167459,     71997,     72019,     72496,    167215,    167245,    166769
    167467,     72002,     72016,     72493,    167222,    167242,    166766
    167517,     72045,     72053,     72530,    167273,    167284,    166808
    167513,     72042,     72006,     72483,    167268,    167230,    166754
    167490,     72019,     71989,     72466,    167245,    167211,    166735
    167469,     72003,     71991,     72468,    167225,    167213,    166737
    167524,     72058,     72057,     72534,    167279,    167289,    166813
    167501,     72031,     71989,     72466,    167257,    167211,    166735
    167494,     72021,     72003,     72480,    167249,    167227,    166751
    167508,     72037,     72022,     72498,    167263,    167248,    166772
    167530,     72056,     72029,     72505,    167285,    167256,    166780
    167493,     72029,     71977,     72454,    167249,    167197,    166721
    167475,     72013,     71994,     72470,    167230,    167216,    166740
    167558,     72096,     72082,     72558,    167313,    167317,    166841
    167517,     72052,     71974,     72450,    167272,    167193,    166717
    167479,     72011,     71976,     72453,    167234,    167196,    166720
